shoe_id,cards_remaining,dealer_up,initial_hand,dealer_final,dealer_final_value,player_final,player_final_value,actions_taken,run_count,true_count,win
422854,286,3,"[9, 6]","[3, 6, 8]",17,"[[9, 6]]",[15],[['S']],12,2,-1.0
422860,323,2,"[11, 10]","[2, 8, 6, 9]",25,"[[11, 10]]",['BJ'],[['S']],-7,-1,1.5
422866,176,10,"[10, 9]","[10, 9]",19,"[[10, 9]]",[19],[['S']],-1,0,0.0
422872,162,10,"[8, 6]","[10, 6, 9]",25,"[[8, 6, 10]]",[24],[['H']],1,0,-1.0
422890,301,3,"[10, 10]","[3, 9, 10]",22,"[[10, 10]]",[20],[['S']],-4,0,1.0
422895,391,5,"[6, 11]","[5, 9, 9]",23,"[[6, 11, 6]]",[13],[['D']],-16,-2,2.0
422920,344,10,"[9, 9]","[10, 7]",17,"[[9, 9]]",[18],[['S']],-6,0,1.0
422921,259,11,"[10, 6]","[11, 7]",18,"[[10, 6]]",[16],"[['N', 'R']]",8,1,-0.5
422936,202,8,"[11, 11]","[8, 9]",17,"[[11, 5], [11, 6]]","[16, 17]","[['P'], []]",-14,-3,-1.0
422951,86,5,"[2, 10]","[5, 8, 10]",23,"[[2, 10]]",[12],[['S']],-7,-4,1.0
422988,148,4,"[10, 5]","[4, 10, 10]",24,"[[10, 5]]",[15],[['S']],15,5,1.0
422993,315,6,"[10, 4]","[6, 6, 3, 8]",23,"[[10, 4]]",[14],[['S']],-6,0,1.0
423004,180,11,"[2, 3]","[11, 5, 9, 6]",21,"[[2, 3, 10, 7]]",[22],"[['N', 'H', 'H']]",4,1,-1.0
423005,373,10,"[11, 3]","[10, 3, 6]",19,"[[11, 3, 11, 8, 3, 10]]",[26],"[['H', 'H', 'H', 'H']]",-2,0,-1.0
423031,100,2,"[7, 6]","[2, 3, 10, 10]",25,"[[7, 6]]",[13],[['S']],-13,-6,1.0
423036,116,3,"[10, 2]","[3, 5, 4, 10]",22,"[[10, 2, 10]]",[22],[['H']],-2,0,-1.0
423043,178,10,"[2, 10]","[10, 6, 5]",21,"[[2, 10, 4, 10]]",[26],"[['H', 'H']]",5,1,-1.0
423068,311,9,"[3, 11]","[9, 8]",17,"[[3, 11, 6]]",[20],"[['H', 'S']]",-6,-1,1.0
423099,200,3,"[6, 10]","[3, 10, 6]",19,"[[6, 10]]",[16],[['S']],-11,-2,-1.0
423105,412,5,"[10, 6]","[5, 10, 9]",24,"[[10, 6]]",[16],[['S']],-2,0,1.0
423106,328,10,"[8, 10]","[10, 2, 2, 6]",20,"[[8, 10]]",[18],[['S']],-1,0,-1.0
423112,306,9,"[8, 11]","[9, 9]",18,"[[8, 11]]",[19],[['S']],0,0,1.0
423137,331,11,"[3, 10]","[11, 2, 6]",19,"[[3, 10, 7]]",[20],"[['N', 'H', 'S']]",-2,0,1.0
423160,81,3,"[10, 10]","[3, 5, 8, 3]",19,"[[10, 10]]",[20],[['S']],10,6,1.0
423176,142,10,"[10, 3]","[10, 10]",20,"[[10, 3, 2, 6]]",[21],"[['H', 'H', 'S']]",2,0,1.0
423177,156,11,"[2, 8]","[11, 2, 8]",21,"[[2, 8, 4, 10]]",[24],"[['N', 'H', 'H']]",1,0,-1.0
423182,265,2,"[10, 10]","[2, 4, 5, 4, 10]",25,"[[10, 10]]",[20],[['S']],-17,-3,1.0
423199,309,10,"[7, 4]","[10, 6, 8]",24,"[[7, 4, 4]]",[15],[['D']],-1,0,2.0
423210,287,10,"[11, 3]","[10, 3, 8]",21,"[[11, 3, 3, 7, 10]]",[24],"[['H', 'H', 'H']]",-8,-1,-1.0
423216,279,3,"[8, 8]","[3, 9, 10]",22,"[[8, 10], [8, 10]]","[18, 18]","[['P', 'S'], ['S']]",-5,0,2.0
423223,93,10,"[3, 8]","[10, 3, 6]",19,"[[3, 8, 6]]",[17],[['D']],-18,-10,-2.0
423224,177,9,"[4, 10]","[9, 10]",19,"[[4, 10, 10]]",[24],[['H']],3,0,-1.0
423243,399,10,"[10, 2]","[10, 10]",20,"[[10, 2, 11, 4]]",[17],"[['H', 'H', 'S']]",3,0,-1.0
423268,177,4,"[10, 3]","[4, 8, 10]",22,"[[10, 3]]",[13],[['S']],-5,-1,1.0
423273,386,10,"[5, 4]","[10, 10]",20,"[[5, 4, 11]]",[20],"[['H', 'S']]",8,1,0.0
423299,182,10,"[3, 9]","[10, 7]",17,"[[3, 9, 9]]",[21],"[['H', 'S']]",13,3,1.0
423300,391,5,"[10, 4]","[5, 7, 7]",19,"[[10, 4]]",[14],[['S']],2,0,-1.0
423305,208,10,"[8, 4]","[10, 7]",17,"[[8, 4, 4, 10]]",[26],"[['H', 'H']]",-17,-4,-1.0
423331,395,4,"[6, 3]","[4, 11, 6]",21,"[[6, 3, 10]]",[19],[['D']],-2,0,-2.0
423353,298,8,"[4, 8]","[8, 5, 6]",19,"[[4, 8, 10]]",[22],[['H']],11,1,-1.0
423373,106,9,"[6, 4]","[9, 10]",19,"[[6, 4, 6]]",[16],[['D']],0,0,-2.0
423415,285,11,"[10, 3]","[11, 5, 8, 10]",24,"[[10, 3, 7]]",[20],"[['N', 'H', 'S']]",12,2,1.0
423417,172,7,"[7, 2]","[7, 3, 10]",20,"[[7, 2, 6, 8]]",[23],"[['H', 'H']]",-7,-2,-1.0
423436,403,10,"[7, 7]","[10, 3, 10]",23,"[[7, 7, 5]]",[19],"[['H', 'S']]",-3,0,1.0
423452,332,11,"[9, 10]","[11, 11, 3, 8, 10]",23,"[[9, 10]]",[19],"[['N', 'S']]",4,0,1.0
423487,111,9,"[8, 7]","[9, 3, 5]",17,"[[8, 7, 11, 10]]",[26],"[['H', 'H']]",-6,-2,-1.0
423490,361,9,"[4, 3]","[9, 10]",19,"[[4, 3, 10]]",[17],"[['H', 'S']]",13,1,-1.0
423493,316,4,"[7, 7]","[4, 10, 10]",24,"[[7, 5], [7, 9]]","[12, 16]","[['P', 'S'], ['S']]",1,0,2.0
423503,237,2,"[6, 10]","[2, 2, 10, 10]",24,"[[6, 10]]",[16],[['S']],4,0,1.0
423531,369,10,"[9, 4]","[10, 6, 9]",25,"[[9, 4, 2, 9]]",[24],"[['H', 'H']]",-9,-1,-1.0
423542,104,10,"[7, 4]","[10, 11]",BJ,"[[7, 4]]",[11],[[]],12,6,-1.0
423553,144,10,"[10, 10]","[10, 9]",19,"[[10, 10]]",[20],[['S']],-4,-1,1.0
423575,149,10,"[3, 10]","[10, 10]",20,"[[3, 10, 10]]",[23],[['H']],-13,-4,-1.0
423582,84,2,"[5, 3]","[2, 4, 11, 6, 7]",20,"[[5, 3, 2, 4]]",[14],"[['H', 'H', 'S']]",-5,-3,-1.0
423595,126,8,"[10, 10]","[8, 10]",18,"[[10, 10]]",[20],[['S']],5,2,1.0
423625,182,4,"[6, 5]","[4, 5, 7, 4]",20,"[[6, 5, 10]]",[21],[['D']],-2,0,2.0
423640,362,10,"[7, 10]","[10, 10]",20,"[[7, 10]]",[17],[['S']],4,0,-1.0
423656,102,6,"[4, 2]","[6, 8, 10]",24,"[[4, 2, 8]]",[14],"[['H', 'S']]",-2,-1,1.0
423711,271,10,"[10, 3]","[10, 10]",20,"[[10, 3, 7]]",[20],"[['H', 'S']]",13,2,0.0
423755,360,3,"[10, 5]","[3, 6, 8]",17,"[[10, 5]]",[15],[['S']],-2,0,-1.0
423764,98,8,"[3, 10]","[8, 4, 7]",19,"[[3, 10, 11, 10]]",[24],"[['H', 'H']]",2,1,-1.0
423769,267,6,"[7, 5]","[6, 9, 10]",25,"[[7, 5]]",[12],[['S']],-4,0,1.0
423774,80,10,"[2, 3]","[10, 7]",17,"[[2, 3, 4, 10]]",[19],"[['H', 'H', 'S']]",6,3,1.0
423790,404,10,"[10, 2]","[10, 4, 11, 4]",19,"[[10, 2, 10]]",[22],[['H']],1,0,-1.0
423805,146,10,"[6, 9]","[10, 6, 4]",20,"[[6, 9]]",[15],[['R']],-13,-4,-0.5
423816,123,4,"[3, 7]","[4, 2, 10, 4]",20,"[[3, 7, 6]]",[16],[['D']],9,3,-2.0
423826,317,4,"[10, 9]","[4, 8, 8]",20,"[[10, 9]]",[19],[['S']],-1,0,-1.0
423858,242,7,"[10, 6]","[7, 11]",18,"[[10, 6, 10]]",[26],[['H']],2,0,-1.0
423881,220,10,"[10, 2]","[10, 10]",20,"[[10, 2, 7]]",[19],"[['H', 'S']]",-15,-3,-1.0
423907,346,5,"[7, 6]","[5, 10, 9]",24,"[[7, 6]]",[13],[['S']],6,0,1.0
423910,85,2,"[3, 8]","[2, 5, 7, 11, 9]",24,"[[3, 8, 9]]",[20],[['D']],3,1,2.0
423948,358,5,"[10, 2]","[5, 10, 3]",18,"[[10, 2]]",[12],[['S']],3,0,-1.0
423957,321,7,"[11, 10]","[7, 10]",17,"[[11, 10]]",['BJ'],[['S']],5,0,1.5
423959,125,6,"[4, 10]","[6, 8, 8]",22,"[[4, 10]]",[14],[['S']],-2,0,1.0
423964,251,11,"[5, 5]","[11, 3, 8, 8]",20,"[[5, 5, 10]]",[20],"[['N', 'H', 'S']]",-1,0,0.0
423965,101,3,"[10, 9]","[3, 10, 10]",23,"[[10, 9]]",[19],[['S']],6,3,1.0
423973,224,11,"[8, 10]","[11, 5, 6, 6]",18,"[[8, 10]]",[18],"[['N', 'S']]",11,2,0.0
423978,212,4,"[10, 7]","[4, 10, 11, 10]",25,"[[10, 7]]",[17],[['S']],2,0,1.0
424037,105,6,"[11, 5]","[6, 9, 10]",25,"[[11, 5, 3]]",[19],[['D']],10,4,2.0
424045,94,9,"[10, 11]","[9, 10]",19,"[[10, 11]]",['BJ'],[['S']],-1,0,1.5
424050,240,10,"[10, 11]","[10, 10]",20,"[[10, 11]]",['BJ'],[['S']],7,1,1.5
424060,416,10,"[8, 3]","[10, 10]",20,"[[8, 3, 9]]",[20],[['D']],-1,0,0.0
424063,98,10,"[4, 7]","[10, 10]",20,"[[4, 7, 9]]",[20],[['D']],-7,-3,0.0
424071,151,8,"[8, 10]","[8, 10]",18,"[[8, 10]]",[18],[['S']],2,0,0.0
424105,401,9,"[6, 10]","[9, 11]",20,"[[6, 10]]",[16],[['R']],-2,0,-0.5
424118,181,10,"[5, 7]","[10, 11]",BJ,"[[5, 7]]",[12],[[]],9,2,-1.0
424135,308,7,"[10, 2]","[7, 2, 10]",19,"[[10, 2, 10]]",[22],[['H']],-3,0,-1.0
424180,386,8,"[5, 10]","[8, 10]",18,"[[5, 10, 4]]",[19],"[['H', 'S']]",3,0,1.0
424208,244,8,"[7, 4]","[8, 4, 10]",22,"[[7, 4, 5]]",[16],[['D']],-1,0,2.0
424222,170,10,"[6, 11]","[10, 10]",20,"[[6, 11, 4]]",[21],"[['H', 'S']]",-4,-1,1.0
424238,312,8,"[9, 2]","[8, 4, 10]",22,"[[9, 2, 9]]",[20],[['D']],-11,-1,2.0
424253,382,8,"[10, 7]","[8, 10]",18,"[[10, 7]]",[17],[['S']],-5,0,-1.0
424256,142,5,"[11, 4]","[5, 9, 11, 3]",18,"[[11, 4, 5]]",[20],[['D']],2,0,2.0
424276,110,4,"[8, 3]","[4, 9, 10]",23,"[[8, 3, 6]]",[17],[['D']],-2,0,2.0
424287,109,11,"[9, 4]","[11, 6, 7, 10]",24,"[[9, 4, 3, 4]]",[20],"[['N', 'H', 'H', 'S']]",0,0,1.0
424313,191,3,"[11, 8]","[3, 8, 10]",21,"[[11, 8]]",[19],[['S']],-3,0,-1.0
424319,127,9,"[10, 10]","[9, 8]",17,"[[10, 10]]",[20],[['S']],9,3,1.0
424321,409,10,"[6, 3]","[10, 4, 6]",20,"[[6, 3, 8]]",[17],"[['H', 'S']]",4,0,-1.0
424322,317,4,"[9, 3]","[4, 5, 9]",18,"[[9, 3]]",[12],[['S']],4,0,-1.0
424339,257,10,"[5, 6]","[10, 10]",20,"[[5, 6, 4]]",[15],[['D']],3,0,-2.0
424378,112,6,"[6, 7]","[6, 10, 11]",17,"[[6, 7]]",[13],[['S']],-12,-5,-1.0
424387,131,6,"[3, 7]","[6, 10, 6]",22,"[[3, 7, 10]]",[20],[['D']],1,0,2.0
424406,148,2,"[10, 6]","[2, 9, 4, 11, 4]",20,"[[10, 6]]",[16],[['S']],-10,-3,-1.0
424407,100,10,"[3, 2]","[10, 10]",20,"[[3, 2, 7, 9]]",[21],"[['H', 'H', 'S']]",8,4,1.0
424421,224,3,"[5, 10]","[3, 8, 4, 7]",22,"[[5, 10]]",[15],[['S']],4,0,1.0
424425,284,10,"[6, 4]","[10, 5, 2]",17,"[[6, 4, 10]]",[20],"[['H', 'S']]",-15,-2,1.0
424443,161,10,"[4, 9]","[10, 11]",BJ,"[[4, 9]]",[13],[[]],7,2,-1.0
424472,361,10,"[11, 3]","[10, 6, 4]",20,"[[11, 3, 10, 4]]",[18],"[['H', 'H', 'S']]",0,0,-1.0
424497,250,8,"[4, 5]","[8, 5, 9]",22,"[[4, 5, 10]]",[19],"[['H', 'S']]",-11,-2,1.0
424582,389,2,"[9, 8]","[2, 11, 9, 10]",22,"[[9, 8]]",[17],[['S']],3,0,1.0
424593,382,3,"[6, 5]","[3, 8, 4, 5]",20,"[[6, 5, 3]]",[14],[['D']],-6,0,-2.0
424600,401,10,"[10, 5]","[10, 10]",20,"[[10, 5]]",[15],[['R']],0,0,-0.5
424638,373,2,"[3, 10]","[2, 10, 5]",17,"[[3, 10]]",[13],[['S']],3,0,-1.0
424659,127,10,"[10, 2]","[10, 10]",20,"[[10, 2, 10]]",[22],[['H']],0,0,-1.0
424671,357,2,"[10, 2]","[2, 2, 3, 11]",18,"[[10, 2, 7]]",[19],"[['H', 'S']]",7,1,1.0
424690,140,11,"[10, 7]","[11, 9]",20,"[[10, 7]]",[17],"[['N', 'R']]",11,4,-0.5
424703,327,3,"[10, 10]","[3, 2, 10, 5]",20,"[[10, 10]]",[20],[['S']],-7,-1,0.0
424706,288,7,"[2, 4]","[7, 2, 2, 11, 10]",22,"[[2, 4, 6, 8]]",[20],"[['H', 'H', 'S']]",7,1,1.0
424716,380,3,"[9, 10]","[3, 10, 4]",17,"[[9, 10]]",[19],[['S']],5,0,1.0
424724,350,10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],3,0,0.0
424725,264,4,"[10, 10]","[4, 10, 10]",24,"[[10, 10]]",[20],[['S']],0,0,1.0
424728,406,5,"[8, 9]","[5, 10, 10]",25,"[[8, 9]]",[17],[['S']],0,0,1.0
424743,380,5,"[10, 2]","[5, 9, 10]",24,"[[10, 2]]",[12],[['S']],6,0,1.0
424752,236,10,"[9, 9]","[10, 11]",BJ,"[[9, 9]]",[18],[[]],-1,0,-1.0
424773,188,9,"[3, 10]","[9, 6, 6]",21,"[[3, 10, 4]]",[17],"[['H', 'S']]",-6,-1,-1.0
424776,379,11,"[3, 10]","[11, 7]",18,"[[3, 10, 2, 3]]",[18],"[['N', 'H', 'H', 'S']]",1,0,0.0
424782,220,4,"[2, 9]","[4, 11, 6]",21,"[[2, 9, 2]]",[13],[['D']],2,0,-2.0
424831,406,8,"[2, 8]","[8, 4, 6]",18,"[[2, 8, 8]]",[18],[['D']],2,0,0.0
424840,142,10,"[10, 6]","[10, 8]",18,"[[10, 6]]",[16],[['R']],-4,-1,-0.5
424850,287,2,"[11, 5]","[2, 10, 10]",22,"[[11, 5, 8]]",[14],"[['H', 'S']]",-10,-1,1.0
424864,406,3,"[6, 7]","[3, 4, 5, 9]",21,"[[6, 7]]",[13],[['S']],0,0,-1.0
424884,268,10,"[10, 7]","[10, 10]",20,"[[10, 7]]",[17],[['S']],-2,0,-1.0
424888,298,10,"[11, 10]","[10, 10]",20,"[[11, 10]]",['BJ'],[['S']],3,0,1.5
424889,365,10,"[7, 8]","[10, 3, 10]",23,"[[7, 8]]",[15],[['R']],-3,0,-0.5
424892,380,4,"[10, 8]","[4, 8, 10]",22,"[[10, 8]]",[18],[['S']],-4,0,1.0
424900,133,2,"[10, 2]","[2, 5, 7, 10]",24,"[[10, 2, 9]]",[21],"[['H', 'S']]",10,3,1.0
424909,255,7,"[2, 8]","[7, 2, 10]",19,"[[2, 8, 2]]",[12],[['D']],-9,-1,-2.0
424967,252,3,"[10, 7]","[3, 8, 9]",20,"[[10, 7]]",[17],[['S']],4,0,-1.0
424971,149,11,"[7, 6]","[11, 10]",BJ,"[[7, 6]]",[13],[['N']],-5,-1,-1.0
424992,397,10,"[6, 4]","[10, 10]",20,"[[6, 4, 10]]",[20],"[['H', 'S']]",1,0,0.0
424993,171,10,"[2, 10]","[10, 10]",20,"[[2, 10, 6]]",[18],"[['H', 'S']]",2,0,-1.0
425048,269,10,"[7, 10]","[10, 2, 8]",20,"[[7, 10]]",[17],[['S']],-17,-3,-1.0
425050,180,2,"[11, 10]","[2, 10, 10]",22,"[[11, 10]]",['BJ'],[['S']],5,1,1.5
425053,355,10,"[10, 11]","[10, 3, 2, 10]",25,"[[10, 11]]",['BJ'],[['S']],-1,0,1.5
425067,286,2,"[4, 4]","[2, 4, 6, 3, 10]",25,"[[4, 4, 4, 4]]",[16],"[['H', 'H', 'S']]",0,0,1.0
425078,219,8,"[6, 10]","[8, 3, 7]",18,"[[6, 10, 3]]",[19],"[['H', 'S']]",1,0,1.0
425099,162,7,"[4, 8]","[7, 10]",17,"[[4, 8, 10]]",[22],[['H']],-14,-4,-1.0
425143,105,3,"[11, 10]","[3, 10, 3, 10]",26,"[[11, 10]]",['BJ'],[['S']],-13,-6,1.5
425171,398,4,"[10, 10]","[4, 10, 3]",17,"[[10, 10]]",[20],[['S']],0,0,1.0
425181,202,10,"[9, 2]","[10, 3, 11, 2, 8]",24,"[[9, 2, 11]]",[12],[['D']],-17,-4,2.0
425182,97,10,"[10, 10]","[10, 4, 11, 10]",25,"[[10, 10]]",[20],[['S']],-1,0,1.0
425196,411,9,"[2, 4]","[9, 10]",19,"[[2, 4, 10, 4]]",[20],"[['H', 'H', 'S']]",0,0,1.0
425196,158,8,"[9, 9]","[8, 11]",19,"[[9, 6, 2], [9, 10]]","[17, 19]","[['P', 'H', 'S'], ['S']]",-6,-1,-1.0
425198,177,5,"[10, 9]","[5, 11, 3]",19,"[[10, 9]]",[19],[['S']],5,1,0.0
425216,315,6,"[10, 9]","[6, 2, 4, 5]",17,"[[10, 9]]",[19],[['S']],-11,-1,1.0
425217,139,10,"[3, 10]","[10, 10]",20,"[[3, 10, 10]]",[23],[['H']],-10,-3,-1.0
425220,84,7,"[9, 5]","[7, 6, 10]",23,"[[9, 5, 9]]",[23],[['H']],2,1,-1.0
425275,260,10,"[4, 10]","[10, 3, 10]",23,"[[4, 10, 10]]",[24],[['H']],15,3,-1.0
425276,292,11,"[10, 2]","[11, 11, 5, 9, 7]",23,"[[10, 2, 3, 10]]",[25],"[['N', 'H', 'H']]",-10,-1,-1.0
425281,355,10,"[11, 11]","[10, 5, 8]",23,"[[11, 8], [11, 10]]","[19, 21]","[['P'], []]",7,1,2.0
425292,215,10,"[11, 3]","[10, 5, 10]",25,"[[11, 3, 4, 10]]",[18],"[['H', 'H', 'S']]",1,0,1.0
425314,329,2,"[3, 11]","[2, 4, 10, 10]",26,"[[3, 11, 4]]",[18],"[['H', 'S']]",10,1,1.0
425317,187,8,"[11, 4]","[8, 10]",18,"[[11, 4, 10, 11, 6]]",[22],"[['H', 'H', 'H']]",2,0,-1.0
425331,180,8,"[10, 10]","[8, 3, 11, 5]",17,"[[10, 10]]",[20],[['S']],5,1,1.0
425335,402,10,"[5, 6]","[10, 3, 10]",23,"[[5, 6, 7]]",[18],[['D']],-3,0,2.0
425336,387,9,"[10, 5]","[9, 9]",18,"[[10, 5, 7]]",[22],[['H']],-1,0,-1.0
425336,280,9,"[4, 10]","[9, 4, 10]",23,"[[4, 10, 10]]",[24],[['H']],-10,-1,-1.0
425339,166,7,"[10, 8]","[7, 5, 2, 3]",17,"[[10, 8]]",[18],[['S']],14,4,1.0
425383,372,10,"[8, 11]","[10, 10]",20,"[[8, 11]]",[19],[['S']],5,0,-1.0
425389,185,6,"[8, 10]","[6, 7, 5]",18,"[[8, 10]]",[18],[['S']],-3,0,0.0
425395,290,9,"[10, 11]","[9, 10]",19,"[[10, 11]]",['BJ'],[['S']],-9,-1,1.5
425410,312,2,"[7, 4]","[2, 10, 10]",22,"[[7, 4, 10]]",[21],[['D']],8,1,2.0
425417,292,10,"[8, 6]","[10, 9]",19,"[[8, 6, 11, 9]]",[24],"[['H', 'H']]",-6,-1,-1.0
425417,271,2,"[3, 3]","[2, 4, 5, 11, 7]",19,"[[3, 2, 2, 7], [3, 8, 11]]","[14, 12]","[['P', 'H', 'H', 'S'], ['D']]",-8,-1,-3.0
425422,212,10,"[5, 2]","[10, 10]",20,"[[5, 2, 11, 10]]",[18],"[['H', 'H', 'S']]",6,1,-1.0
425429,350,3,"[9, 2]","[3, 5, 5, 10]",23,"[[9, 2, 11]]",[12],[['D']],6,0,2.0
425449,291,8,"[11, 10]","[8, 4, 3, 3]",18,"[[11, 10]]",['BJ'],[['S']],17,3,1.5
425457,400,5,"[10, 8]","[5, 8, 3, 10]",26,"[[10, 8]]",[18],[['S']],4,0,1.0
425528,249,10,"[10, 8]","[10, 10]",20,"[[10, 8]]",[18],[['S']],-3,0,-1.0
425552,336,10,"[11, 10]","[10, 10]",20,"[[11, 10]]",['BJ'],[['S']],-6,0,1.5
425556,94,9,"[2, 11]","[9, 4, 8]",21,"[[2, 11, 10, 3, 6]]",[22],"[['H', 'H', 'H']]",-1,0,-1.0
425569,405,8,"[10, 11]","[8, 10]",18,"[[10, 11]]",['BJ'],[['S']],1,0,1.5
425613,329,5,"[10, 9]","[5, 10, 3]",18,"[[10, 9]]",[19],[['S']],4,0,1.0
425623,128,10,"[5, 10]","[10, 11]",BJ,"[[5, 10]]",[15],[[]],-12,-4,-1.0
425624,112,8,"[4, 11]","[8, 10]",18,"[[4, 11, 4]]",[19],"[['H', 'S']]",-17,-7,1.0
425627,111,10,"[8, 11]","[10, 5, 10]",25,"[[8, 11]]",[19],[['S']],7,3,1.0
425648,139,11,"[3, 10]","[11, 10]",BJ,"[[3, 10]]",[13],[['N']],13,4,-1.0
425657,335,11,"[6, 10]","[11, 6, 10]",17,"[[6, 10]]",[16],"[['N', 'R']]",-6,0,-0.5
425657,218,8,"[5, 10]","[8, 10]",18,"[[5, 10, 11, 10]]",[26],"[['H', 'H']]",-8,-1,-1.0
425666,185,7,"[6, 10]","[7, 5, 9]",21,"[[6, 10, 10]]",[26],[['H']],1,0,-1.0
425683,416,2,"[6, 10]","[2, 10, 4, 11]",17,"[[6, 10]]",[16],[['S']],-1,0,-1.0
425696,162,2,"[11, 3]","[2, 8, 3, 5]",18,"[[11, 3, 4]]",[18],"[['H', 'S']]",8,2,0.0
425734,350,10,"[2, 5]","[10, 4, 6]",20,"[[2, 5, 7, 9]]",[23],"[['H', 'H']]",4,0,-1.0
425744,163,4,"[10, 6]","[4, 10, 10]",24,"[[10, 6]]",[16],[['S']],-5,-1,1.0
425752,287,9,"[8, 2]","[9, 10]",19,"[[8, 2, 8]]",[18],[['D']],-2,0,-2.0
425805,402,10,"[10, 3]","[10, 3, 8]",21,"[[10, 3, 10]]",[23],[['H']],-2,0,-1.0
425817,129,11,"[4, 11]","[11, 10]",BJ,"[[4, 11]]",[15],[['N']],19,7,-1.0
425847,342,11,"[10, 9]","[11, 5, 11, 10]",17,"[[10, 9]]",[19],"[['N', 'S']]",-3,0,1.0
425892,416,7,"[4, 9]","[7, 10]",17,"[[4, 9, 3, 10]]",[26],"[['H', 'H']]",3,0,-1.0
425925,133,10,"[6, 3]","[10, 11]",BJ,"[[6, 3]]",[9],[[]],-17,-6,-1.0
425942,277,10,"[10, 9]","[10, 2, 6]",18,"[[10, 9]]",[19],[['S']],1,0,1.0
425974,373,6,"[9, 4]","[6, 7, 10]",23,"[[9, 4]]",[13],[['S']],-15,-2,1.0
426009,138,6,"[2, 4]","[6, 6, 10]",22,"[[2, 4, 6]]",[12],"[['H', 'S']]",-2,0,1.0
426027,120,3,"[7, 8]","[3, 8, 9]",20,"[[7, 8]]",[15],[['S']],2,0,-1.0
426052,287,6,"[10, 3]","[6, 6, 11, 3, 11]",17,"[[10, 3]]",[13],[['S']],-18,-3,-1.0
426062,397,6,"[3, 6]","[6, 9, 10]",25,"[[3, 6, 8]]",[17],[['D']],-5,0,2.0
426067,230,8,"[10, 6]","[8, 8, 9]",25,"[[10, 6, 11]]",[17],"[['H', 'S']]",-8,-1,1.0
426159,295,4,"[9, 2]","[4, 9, 4]",17,"[[9, 2, 8]]",[19],[['D']],-19,-3,2.0
426166,396,8,"[10, 10]","[8, 8, 7]",23,"[[10, 10]]",[20],[['S']],-5,0,1.0
426167,175,8,"[3, 4]","[8, 6, 8]",22,"[[3, 4, 9, 4]]",[20],"[['H', 'H', 'S']]",-9,-2,1.0
426185,212,4,"[4, 10]","[4, 10, 11, 7]",22,"[[4, 10]]",[14],[['S']],15,3,1.0
426192,222,4,"[11, 7]","[4, 3, 9, 7]",23,"[[11, 7, 8]]",[16],[['D']],3,0,2.0
426206,207,10,"[10, 11]","[10, 4, 2, 10]",26,"[[10, 11]]",['BJ'],[['S']],5,1,1.5
426207,134,6,"[5, 10]","[6, 5, 8]",19,"[[5, 10]]",[15],[['S']],-2,0,-1.0
426208,108,11,"[3, 8]","[11, 3, 4]",18,"[[3, 8, 7]]",[18],"[['N', 'D']]",1,0,0.0
426226,378,11,"[10, 10]","[11, 6, 10]",17,"[[10, 10]]",[20],"[['N', 'S']]",-2,0,1.0
426248,87,4,"[10, 9]","[4, 10, 4]",18,"[[10, 9]]",[19],[['S']],4,2,1.0
426252,277,3,"[11, 10]","[3, 5, 9]",17,"[[11, 10]]",['BJ'],[['S']],-5,0,1.5
426275,408,11,"[11, 8]","[11, 6, 2]",19,"[[11, 8]]",[19],"[['N', 'S']]",1,0,0.0
426291,133,8,"[10, 10]","[8, 3, 6]",17,"[[10, 10]]",[20],[['S']],13,5,1.0
426297,392,10,"[2, 3]","[10, 11]",BJ,"[[2, 3]]",[5],[[]],-12,-1,-1.0
426297,307,2,"[5, 2]","[2, 9, 9]",20,"[[5, 2, 6]]",[13],"[['H', 'S']]",-2,0,-1.0
426303,168,10,"[10, 3]","[10, 11]",BJ,"[[10, 3]]",[13],[[]],15,4,-1.0
426310,114,2,"[4, 5]","[2, 7, 6, 10]",25,"[[4, 5, 10]]",[19],"[['H', 'S']]",-15,-6,1.0
426346,376,2,"[10, 8]","[2, 5, 10]",17,"[[10, 8]]",[18],[['S']],1,0,1.0
426349,244,2,"[3, 8]","[2, 10, 2, 5]",19,"[[3, 8, 7]]",[18],[['D']],-2,0,-2.0
426359,202,10,"[10, 10]","[10, 7]",17,"[[10, 10]]",[20],[['S']],10,2,1.0
426365,331,9,"[10, 5]","[9, 11]",20,"[[10, 5, 6]]",[21],"[['H', 'S']]",13,2,1.0
426382,147,11,"[7, 7]","[11, 5, 9, 5]",20,"[[7, 7, 10]]",[24],"[['N', 'H']]",-2,0,-1.0
426383,106,5,"[3, 5]","[5, 3, 7, 10]",25,"[[3, 5, 4]]",[12],"[['H', 'S']]",-10,-4,1.0
426386,168,9,"[7, 10]","[9, 10]",19,"[[7, 10]]",[17],[['S']],11,3,-1.0
426390,373,8,"[11, 10]","[8, 5, 8]",21,"[[11, 10]]",['BJ'],[['S']],3,0,1.5
426392,258,9,"[10, 10]","[9, 11]",20,"[[10, 10]]",[20],[['S']],9,1,0.0
426430,344,4,"[5, 4]","[4, 8, 11, 9]",22,"[[5, 4, 9]]",[18],[['D']],1,0,2.0
426456,381,11,"[10, 11]","[11, 4, 10, 5]",20,"[[10, 11]]",['BJ'],"[['N', 'S']]",1,0,1.5
